protein_id	id_type
MCBG_00170	Not in NCBI
MCBG_00171	Not in NCBI
MCBG_00172	Not in NCBI
MCBG_00173	Not in NCBI
MCBG_00174	Not in NCBI
MCBG_00175	Not in NCBI
MCBG_00176	Not in NCBI
MCBG_00177	Not in NCBI
MCBG_00178	Not in NCBI
MCBG_00179	Not in NCBI
MCBG_00180	Not in NCBI
MCBG_00181	Not in NCBI
MCBG_00182	Not in NCBI
MCBG_00183	Not in NCBI
MCBG_00184	Not in NCBI
MCBG_00185	Not in NCBI
MCBG_00186	Not in NCBI
MCBG_00187	Not in NCBI
MCBG_00188	Not in NCBI
MCBG_00189	Not in NCBI
MCBG_00190	Not in NCBI
MCBG_00191	Not in NCBI
MCBG_00192	Not in NCBI
MCBG_00193	Not in NCBI
MCBG_00194	Not in NCBI
MCBG_00195	Not in NCBI
MCBG_00196	Not in NCBI
MCBG_00197	Not in NCBI
MCBG_00198	Not in NCBI
MCBG_00199	Not in NCBI
MCBG_00200	Not in NCBI
MCBG_00201	Not in NCBI
MCBG_00202	Not in NCBI
MCBG_00203	Not in NCBI
ATEG_10077	Not in NCBI
ATEG_10078	Not in NCBI
ATEG_10079	Not in NCBI
ATEG_10080	Not in NCBI
ATEG_10081	Not in NCBI
ATEG_10082	Not in NCBI
ATEG_10083	Not in NCBI
ATEG_10084	Not in NCBI
ATEG_10085	Not in NCBI
ATEG_10086	Not in NCBI
SAV_76	Not in NCBI
ANIA_06004	Not in NCBI
ANIA_06003	Not in NCBI
ANIA_06002	Not in NCBI
ANIA_06001	Not in NCBI
ANIA_06000	Not in NCBI
ANIA_05999	Not in NCBI
ANIA_05998	Not in NCBI
ctg1_orforf8	Not in NCBI
AFUA_4G14770	Not in NCBI
AFUA_4G14780	Not in NCBI
AFUA_4G14790	Not in NCBI
AFUA_4G14800	Not in NCBI
AFUA_4G14810	Not in NCBI
AFUA_4G14820	Not in NCBI
AFUA_4G14830	Not in NCBI
AFUA_4G14840	Not in NCBI
AFUA_4G14850	Not in NCBI
ctg1_orforf04	Not in NCBI
CAF34031.1	GenBank
CAF34032.1	GenBank
CAF34033.1	GenBank
CAF34034.1	GenBank
CAF34035.1	GenBank
CAF34036.1	GenBank
CAF34037.1	GenBank
CAF34038.1	GenBank
CAF34039.1	GenBank
CAF34040.1	GenBank
CAF34041.1	GenBank
CAE06507.1	GenBank
CAE06508.1	GenBank
CAE06509.2	GenBank
CAE06510.1	GenBank
CAE06511.1	GenBank
CAE06512.2	GenBank
CAE06513.1	GenBank
CAE06514.2	GenBank
CAE06515.2	GenBank
CAF34042.1	GenBank
CAF34043.1	GenBank
CAF34044.1	GenBank
CAF34045.1	GenBank
CAF34046.1	GenBank
CAF34047.1	GenBank
CAA07371.1	GenBank
CAA07372.1	GenBank
CAA07373.1	GenBank
CAA07374.1	GenBank
CAA07375.1	GenBank
CAA07376.1	GenBank
CAA07377.1	GenBank
CAA07378.1	GenBank
CAA07379.1	GenBank
CAA07380.1	GenBank
CAA07381.1	GenBank
CAA07382.1	GenBank
CAA07383.1	GenBank
CAA07384.1	GenBank
CAA07385.1	GenBank
CAA07386.1	GenBank
CAA07387.1	GenBank
CAA07388.1	GenBank
CAA07389.1	GenBank
CAA07390.1	GenBank
CAA07391.1	GenBank
CAA07392.1	GenBank
ShinN01.1c	Not in NCBI
ShinN01.2c	Not in NCBI
ShinN01.3c	Not in NCBI
ShinN01.4	Not in NCBI
ShinN01.5	Not in NCBI
ShinN01.6	Not in NCBI
ShinN01.7c	Not in NCBI
ShinN01.8c	Not in NCBI
ShinN01.9c	Not in NCBI
ShinN01.10c	Not in NCBI
ShinN01.11	Not in NCBI
ShinN01.12	Not in NCBI
ShinN01.13c	Not in NCBI
ShinN01.14c	Not in NCBI
ShinN01.15c	Not in NCBI
ShinN01.16c	Not in NCBI
ShinN01.17c	Not in NCBI
ShinN01.18c	Not in NCBI
ShinN01.19c	Not in NCBI
ShinN01.20c	Not in NCBI
ShinN01.21c	Not in NCBI
ShinN01.22	Not in NCBI
ShinN01.23	Not in NCBI
ShinN01.24	Not in NCBI
ShinN01.25	Not in NCBI
ShinN01.26	Not in NCBI
ShinN01.27	Not in NCBI
ShinN01.28c	Not in NCBI
ShinN01.29c	Not in NCBI
ShinN01.30	Not in NCBI
ShinN01.31	Not in NCBI
BAE07056.1	GenBank
BAE07057.1	GenBank
BAE07058.1	GenBank
BAE07059.1	GenBank
BAE07060.1	GenBank
BAE07061.1	GenBank
BAE07062.1	GenBank
BAE07063.1	GenBank
BAE07064.1	GenBank
BAE07065.1	GenBank
BAE07066.1	GenBank
BAE07067.1	GenBank
BAE07068.1	GenBank
BAE07069.1	GenBank
BAE07070.1	GenBank
BAE07071.1	GenBank
BAE07072.1	GenBank
BAE07073.1	GenBank
BAE07074.1	GenBank
BAE07075.1	GenBank
BAE07076.1	GenBank
BAE07077.1	GenBank
BAE07078.1	GenBank
BAE07079.1	GenBank
BAE07080.1	GenBank
BAE07081.1	GenBank
CAG77417.1	GenBank
CAG77418.1	GenBank
CAG77419.1	GenBank
CAG77420.1	GenBank
CAG77421.1	GenBank
CAG77422.1	GenBank
CAG77423.1	GenBank
CAG77424.1	GenBank
CAG77425.1	GenBank
CAG77426.1	GenBank
CAG77427.1	GenBank
CAG77428.2	GenBank
CAG77429.1	GenBank
CAG77430.1	GenBank
CAG77431.1	GenBank
CAG77432.1	GenBank
CAG38674.1	GenBank
CAG38675.1	GenBank
CAG38676.1	GenBank
CAG38677.1	GenBank
CAG38678.1	GenBank
CAG38679.1	GenBank
CAG38680.1	GenBank
CAG38681.1	GenBank
CAG38682.1	GenBank
CAF31421.1	GenBank
CAF31422.1	GenBank
CAF31423.1	GenBank
CAF31424.1	GenBank
CAF31425.1	GenBank
CAF31426.2	GenBank
CAF31427.1	GenBank
CAF31428.1	GenBank
CAF31429.1	GenBank
CAF31430.1	GenBank
CAF31431.1	GenBank
CAF31432.1	GenBank
CAF31433.1	GenBank
CAF31434.1	GenBank
CAF31435.1	GenBank
CAF31436.2	GenBank
CAF31437.2	GenBank
CAF31438.1	GenBank
CAF31439.1	GenBank
CAF31440.1	GenBank
CAF31441.1	GenBank
CAF31442.1	GenBank
CAF31443.1	GenBank
CAF31444.1	GenBank
CAF31445.1	GenBank
CAF31446.1	GenBank
CAF31447.1	GenBank
CAF31448.1	GenBank
CAF31449.1	GenBank
CAF31450.1	GenBank
CAF31451.1	GenBank
CAF31452.1	GenBank
CAF31453.1	GenBank
CAF31454.1	GenBank
CAF31455.1	GenBank
CAF31456.2	GenBank
CAF31457.2	GenBank
CAH05237.1	GenBank
CAH05238.1	GenBank
CAH05239.1	GenBank
CAH05240.1	GenBank
CAI05917.1	GenBank
CAI05918.1	GenBank
CAI05919.1	GenBank
CAI05920.1	GenBank
CAI05921.1	GenBank
CAI05922.1	GenBank
CAI05923.1	GenBank
CAI05924.1	GenBank
CAI05925.1	GenBank
CAI05926.1	GenBank
CAI05927.1	GenBank
CAI05928.1	GenBank
CAI05929.1	GenBank
CAI05930.1	GenBank
CAI05931.1	GenBank
ABC42538.1	GenBank
ABC42539.1	GenBank
ABC42540.1	GenBank
ABC42541.1	GenBank
ABC42542.1	GenBank
ABC42543.1	GenBank
ABC42544.1	GenBank
ABC42545.1	GenBank
ABC42546.1	GenBank
ABC42547.1	GenBank
ABC42548.1	GenBank
ABC42549.1	GenBank
ABC42550.1	GenBank
ABC42551.1	GenBank
ABC42552.1	GenBank
ABC42553.1	GenBank
ABC42554.1	GenBank
ABC42555.1	GenBank
ABC42556.1	GenBank
ABC42557.1	GenBank
ABC42558.1	GenBank
ABC42559.1	GenBank
ABC42560.1	GenBank
ABC42561.1	GenBank
ABC42562.1	GenBank
ABC42563.1	GenBank
ABC42564.1	GenBank
ABC42565.1	GenBank
ABC42566.1	GenBank
CAF31829.1	GenBank
CAF31830.1	GenBank
CAF31831.1	GenBank
CAF31832.1	GenBank
CAF31833.1	GenBank
CAF31834.1	GenBank
CAF31835.1	GenBank
CAF31836.1	GenBank
CAF31837.1	GenBank
CAF31838.1	GenBank
CAF31839.1	GenBank
CAF31840.1	GenBank
CAF31841.1	GenBank
CAF31842.1	GenBank
CAF31843.1	GenBank
CAF31844.1	GenBank
CAF31845.1	GenBank
CAF31846.1	GenBank
CAF31847.1	GenBank
CAF31848.1	GenBank
CAF31849.1	GenBank
CAF31850.1	GenBank
CAF31851.1	GenBank
CAF31852.1	GenBank
CAF31853.1	GenBank
CAF31854.1	GenBank
CAF31855.1	GenBank
CAF31856.1	GenBank
CAF31857.1	GenBank
CAF31858.1	GenBank
CAF31859.1	GenBank
CAF31860.1	GenBank
CAF31861.1	GenBank
CAH60126.1	GenBank
CAH60127.1	GenBank
CAH60128.1	GenBank
CAH60129.1	GenBank
CAH60130.1	GenBank
CAH60131.1	GenBank
CAH60132.1	GenBank
CAH60133.1	GenBank
CAH60134.1	GenBank
CAH60135.1	GenBank
CAH60136.1	GenBank
CAH60137.1	GenBank
CAH60138.1	GenBank
CAH60139.1	GenBank
CAH60140.1	GenBank
CAH60141.1	GenBank
CAH60142.1	GenBank
CAH60143.1	GenBank
CAH60144.1	GenBank
CAH60145.1	GenBank
CAH60146.1	GenBank
CAH60147.1	GenBank
CAH60148.1	GenBank
CAH60149.1	GenBank
CAH60150.1	GenBank
CAH60151.1	GenBank
CAH60152.1	GenBank
CAH60153.1	GenBank
CAH60154.1	GenBank
CAH60155.1	GenBank
CAH60156.1	GenBank
CAH60157.1	GenBank
CAH60158.1	GenBank
CAH60159.1	GenBank
CAH60160.1	GenBank
CAH60161.1	GenBank
CAH60162.2	GenBank
CAI59976.1	GenBank
CAI59977.1	GenBank
CAI59978.1	GenBank
CAI59979.1	GenBank
CAI59980.1	GenBank
CAI59981.1	GenBank
CAI59982.1	GenBank
CAI59983.1	GenBank
CAI59984.1	GenBank
CAI59985.1	GenBank
CAI59986.1	GenBank
CAI59987.1	GenBank
CAI59988.1	GenBank
CAI59989.1	GenBank
CAI59990.1	GenBank
CAI59991.1	GenBank
CAI59992.1	GenBank
CAI59993.1	GenBank
CAI59994.1	GenBank
CAI59995.1	GenBank
CAI59996.1	GenBank
CAI59997.1	GenBank
CAI59998.1	GenBank
CAI59999.1	GenBank
CAI60000.1	GenBank
CAI60001.1	GenBank
CAI60002.1	GenBank
CAI60003.1	GenBank
CAI60004.1	GenBank
CAI60005.1	GenBank
AAZ91667.1	GenBank
AAZ91668.1	GenBank
AAZ91669.1	GenBank
BAD20749.1	GenBank
BAD20750.1	GenBank
BAD20751.1	GenBank
BAD20752.1	GenBank
BAD20753.1	GenBank
BAD20754.1	GenBank
BAD20755.1	GenBank
BAD20756.1	GenBank
BAD20757.1	GenBank
BAD20758.1	GenBank
BAD20759.1	GenBank
BAD20760.1	GenBank
BAD20761.1	GenBank
BAD20762.1	GenBank
BAD20763.1	GenBank
BAD20764.1	GenBank
BAD20765.1	GenBank
BAD20766.1	GenBank
BAD20767.1	GenBank
BAD20768.1	GenBank
BAD20769.1	GenBank
BAD20770.1	GenBank
BAD20771.1	GenBank
BAD20772.1	GenBank
CP970_06595	Not in NCBI
CP970_06600	Not in NCBI
CP970_06605	Not in NCBI
CP970_06610	Not in NCBI
CP970_06615	Not in NCBI
CP970_06620	Not in NCBI
CP970_06625	Not in NCBI
CP970_06630	Not in NCBI
CP970_06635	Not in NCBI
CP970_06640	Not in NCBI
CP970_06645	Not in NCBI
CP970_06650	Not in NCBI
CP970_06655	Not in NCBI
CP970_06660	Not in NCBI
CP970_06665	Not in NCBI
CP970_06670	Not in NCBI
CP970_06675	Not in NCBI
CP970_06680	Not in NCBI
CP970_06685	Not in NCBI
CP970_06690	Not in NCBI
CP970_06695	Not in NCBI
CP970_06700	Not in NCBI
CP970_06705	Not in NCBI
CP970_06710	Not in NCBI
CP970_06715	Not in NCBI
CP970_06720	Not in NCBI
CP970_06725	Not in NCBI
CP970_06730	Not in NCBI
CP970_06735	Not in NCBI
CAF60509.1	GenBank
CAF60511.1	GenBank
CAF60512.1	GenBank
CAF60513.1	GenBank
CAF60514.1	GenBank
CAF60515.1	GenBank
CAF60516.1	GenBank
CAF60518.1	GenBank
CAF60519.1	GenBank
CAF60520.1	GenBank
CAF60521.1	GenBank
CAF60522.1	GenBank
CAF60524.1	GenBank
CAF60525.1	GenBank
CAF60526.1	GenBank
CAF60528.1	GenBank
CAF60529.1	GenBank
CAF60530.1	GenBank
CAF60532.1	GenBank
CAF60533.1	GenBank
CAF60534.1	GenBank
CAE46938.1	GenBank
CAE46939.1	GenBank
CAE46940.1	GenBank
CAE46941.1	GenBank
CAE46942.1	GenBank
CAE46943.1	GenBank
CAE46944.1	GenBank
CAE46945.1	GenBank
CAE46946.1	GenBank
CAE46947.1	GenBank
CAE46948.1	GenBank
CAE46949.1	GenBank
CAE46950.1	GenBank
CAE46951.1	GenBank
CAE46952.2	GenBank
CAE46953.1	GenBank
CAE46954.1	GenBank
CAE46955.1	GenBank
CAE46956.1	GenBank
CAF31568.1	GenBank
CAF31569.1	GenBank
CAF31570.1	GenBank
CAF31571.1	GenBank
CAF31572.1	GenBank
CAF31573.1	GenBank
CAF31574.1	GenBank
CAF31575.1	GenBank
CAF31576.1	GenBank
CAF31577.1	GenBank
CAF31578.1	GenBank
CAF31579.1	GenBank
CAF31580.1	GenBank
CAF31581.1	GenBank
CAF31582.1	GenBank
CAF31583.1	GenBank
CAF31584.1	GenBank
CAF31585.1	GenBank
CAF31586.1	GenBank
CAF31587.1	GenBank
CAF31588.1	GenBank
CAF31589.1	GenBank
CAF31590.1	GenBank
CAF31591.1	GenBank
CAF31592.1	GenBank
CAF31593.1	GenBank
CAF31594.2	GenBank
CAF31595.1	GenBank
CAF31596.1	GenBank
CAF31597.1	GenBank
CAF31598.1	GenBank
CAF31599.1	GenBank
CAF31600.1	GenBank
CAF31601.1	GenBank
CAF31602.1	GenBank
CAI96521.1	GenBank
BAE95600.1	GenBank
BAE95601.1	GenBank
BAE95602.1	GenBank
BAE95603.1	GenBank
BAE95604.1	GenBank
BAE95605.1	GenBank
BAE95606.1	GenBank
BAE95607.1	GenBank
BAE95608.1	GenBank
BAE95609.1	GenBank
BAE95610.1	GenBank
BAE95611.1	GenBank
BAE95612.1	GenBank
BAA25653.1	GenBank
BAA25654.1	GenBank
BAA25655.1	GenBank
BAA25656.1	GenBank
BAA25657.1	GenBank
BAA25658.1	GenBank
BAA25659.1	GenBank
BAA25689.1	GenBank
BAA25660.1	GenBank
CAG38690.1	GenBank
CAG38691.1	GenBank
CAG38692.1	GenBank
CAG38693.1	GenBank
CAG38694.1	GenBank
CAG38695.1	GenBank
CAG38696.1	GenBank
CAG38697.1	GenBank
CAG38698.1	GenBank
CAG38699.1	GenBank
CAG38700.1	GenBank
CAG38701.1	GenBank
CAG38702.1	GenBank
CAG38703.1	GenBank
CAG38704.1	GenBank
CAG38705.1	GenBank
CAG38706.1	GenBank
CAG38707.1	GenBank
CAG38708.1	GenBank
CAG38709.1	GenBank
CAG38710.1	GenBank
CAG38711.1	GenBank
CAG38712.1	GenBank
CAG38713.1	GenBank
CAG38714.1	GenBank
CAG38715.1	GenBank
CAG38716.1	GenBank
CAG38717.1	GenBank
CAG38718.1	GenBank
CAG38719.1	GenBank
CAF33300.1	GenBank
CAF33301.1	GenBank
CAF33302.1	GenBank
CAF33303.1	GenBank
CAF33304.1	GenBank
CAF33305.1	GenBank
CAF33306.1	GenBank
CAF33307.1	GenBank
CAF33308.1	GenBank
CAF33309.1	GenBank
CAF33310.1	GenBank
CAF33311.1	GenBank
CAF33312.1	GenBank
CAF33313.1	GenBank
CAF33314.1	GenBank
CAF33315.1	GenBank
CAF33316.1	GenBank
CAF33317.1	GenBank
CAF33318.1	GenBank
CAF33319.1	GenBank
CAF33320.1	GenBank
CAF33321.1	GenBank
CAF33322.1	GenBank
CAF33323.1	GenBank
CAF33324.1	GenBank
CAF33325.1	GenBank
CAF33326.1	GenBank
CAF33327.1	GenBank
CAF33328.1	GenBank
CAF33329.1	GenBank
CAF33330.1	GenBank
CAF33331.1	GenBank
CAF33332.1	GenBank
CAF33333.1	GenBank
CAF33334.1	GenBank
CAF33335.1	GenBank
CAF33336.1	GenBank
CAF33337.1	GenBank
CAH58684.1	GenBank
CAH58685.1	GenBank
CAH58686.1	GenBank
CAH58687.1	GenBank
CAH58688.1	GenBank
CAH58689.1	GenBank
CAH58690.1	GenBank
CAH58691.1	GenBank
CAH58692.1	GenBank
CAH58693.1	GenBank
CAH58694.1	GenBank
CAH58695.1	GenBank
CAH58696.1	GenBank
CAH58697.1	GenBank
CAH58698.1	GenBank
CAH58699.1	GenBank
CAH58700.1	GenBank
CAH58701.1	GenBank
CAH58702.1	GenBank
CAH58703.1	GenBank
CAH58704.1	GenBank
CAF32360.1	GenBank
CAF32361.1	GenBank
CAF32362.1	GenBank
CAF32363.1	GenBank
CAF32364.1	GenBank
CAF32365.1	GenBank
CAF32366.1	GenBank
CAF32367.1	GenBank
CAF32368.1	GenBank
CAF32369.1	GenBank
CAF32370.1	GenBank
CAF32371.1	GenBank
CAF32372.1	GenBank
CAF32373.1	GenBank
CAF32374.1	GenBank
CAF32375.1	GenBank
CAF32376.1	GenBank
CAF32377.1	GenBank
CAF32378.1	GenBank
CAF32379.1	GenBank
CAF32380.1	GenBank
CAF32381.1	GenBank
CAF32382.1	GenBank
CAF32383.1	GenBank
CAF32384.1	GenBank
CAF32385.1	GenBank
CAF32386.2	GenBank
CAG44621.1	GenBank
CAG44622.1	GenBank
CAG44623.1	GenBank
CAG44624.1	GenBank
CAG44625.1	GenBank
CAG44626.1	GenBank
CAG44627.1	GenBank
CAG44628.1	GenBank
CAG44629.1	GenBank
CAG44630.1	GenBank
CAG44631.1	GenBank
CAG44632.1	GenBank
CAG44633.1	GenBank
CAG34703.1	GenBank
CAG34704.1	GenBank
CAG34705.1	GenBank
CAG34706.1	GenBank
CAG34707.1	GenBank
CAG34708.1	GenBank
CAG34709.1	GenBank
CAG34710.1	GenBank
CAG34711.1	GenBank
CAG34712.1	GenBank
CAG34713.1	GenBank
CAG34714.1	GenBank
CAG34715.1	GenBank
CAG34716.1	GenBank
CAG34717.1	GenBank
CAG34718.1	GenBank
CAG34719.1	GenBank
CAG34720.1	GenBank
CAG34721.1	GenBank
CAG34722.1	GenBank
CAG34723.1	GenBank
CAG34724.1	GenBank
CAG34725.1	GenBank
CAG34726.1	GenBank
CAG34727.1	GenBank
CAG34728.1	GenBank
ACN38335.1	GenBank
ACN38336.1	GenBank
ACN38337.1	GenBank
ACN38338.1	GenBank
ACN38339.1	GenBank
ACN38340.1	GenBank
ACN38341.1	GenBank
ACN38342.1	GenBank
ACN38343.1	GenBank
ACN38344.1	GenBank
ACN38345.1	GenBank
ACN38346.1	GenBank
ACN38347.1	GenBank
ACN38348.1	GenBank
ACN38349.1	GenBank
ACN38350.1	GenBank
ACN38351.1	GenBank
ACN38352.1	GenBank
ACN38353.1	GenBank
ACN38354.1	GenBank
ACN38355.1	GenBank
ACN38356.1	GenBank
ACN38357.1	GenBank
ACN38358.1	GenBank
ACN38359.1	GenBank
ACN38360.1	GenBank
ACN38361.1	GenBank
ACN38362.1	GenBank
ACN38363.1	GenBank
ACN38364.1	GenBank
ACN38365.1	GenBank
ACN38366.1	GenBank
ACN38367.1	GenBank
ACN38368.1	GenBank
ACN38369.1	GenBank
ACN38370.1	GenBank
ACN38371.1	GenBank
ABW87795.1	GenBank
ABW87796.1	GenBank
ABW87797.1	GenBank
ABW87798.1	GenBank
ABW87799.1	GenBank
ABW87800.1	GenBank
ABW87801.1	GenBank
ABW87802.1	GenBank
ABW87803.1	GenBank
ABW87804.1	GenBank
ABW87805.1	GenBank
ABW87806.1	GenBank
ABW87807.1	GenBank
ABW87808.1	GenBank
ABW87809.1	GenBank
ABW87810.1	GenBank
ABW87811.1	GenBank
AAD45539.1	GenBank
AAD45540.1	GenBank
AAD45541.1	GenBank
AAD45542.1	GenBank
AAB66653.1	GenBank
AAB66654.1	GenBank
AAB66655.1	GenBank
AAD45543.1	GenBank
AAD45544.1	GenBank
AAD45545.1	GenBank
AAD45546.1	GenBank
AAD45547.1	GenBank
AAD45548.1	GenBank
AAD45549.1	GenBank
AAD45550.1	GenBank
AAD45551.1	GenBank
AAD45552.1	GenBank
AAD45553.1	GenBank
AAD45554.1	GenBank
AAD45555.1	GenBank
AAD45556.1	GenBank
AAD45557.1	GenBank
BAE98075.1	GenBank
BAE98076.1	GenBank
BAE98077.1	GenBank
BAE98078.1	GenBank
BAE98079.1	GenBank
BAE98080.1	GenBank
BAE98081.1	GenBank
BAE98082.1	GenBank
BAE98083.1	GenBank
CAE22469.1	GenBank
CAE22470.1	GenBank
CAE22471.1	GenBank
CAE22472.1	GenBank
CAE22473.1	GenBank
CAE22474.1	GenBank
CAE22475.1	GenBank
CAE22476.1	GenBank
CAE22477.1	GenBank
CAE22478.1	GenBank
CAH18532.1	GenBank
CAH18533.1	GenBank
CAH18534.1	GenBank
CAH18535.1	GenBank
CAH18536.1	GenBank
CAH18537.1	GenBank
CAH18538.1	GenBank
CAH18539.1	GenBank
CAH18540.1	GenBank
CAH18541.1	GenBank
CAH18542.1	GenBank
CAH18543.1	GenBank
pseudo14971_15142	Not in NCBI
CAH18545.1	GenBank
CAH18546.1	GenBank
CAH18547.1	GenBank
CAH18548.1	GenBank
CAH18549.1	GenBank
CAH18550.1	GenBank
CAH18551.1	GenBank
CAH18552.1	GenBank
CAH18553.1	GenBank
CAH18554.1	GenBank
CAH18555.1	GenBank
CAH18556.1	GenBank
CAH18557.1	GenBank
CAH18558.1	GenBank
CAH18559.1	GenBank
CAH18560.1	GenBank
CAH18561.1	GenBank
CAH18562.1	GenBank
CAH18563.1	GenBank
CAH18564.1	GenBank
CAH18565.1	GenBank
CAH18566.1	GenBank
CAH18567.1	GenBank
CAH18568.1	GenBank
ABA41524.1	GenBank
ABA41525.1	GenBank
ABA41500.1	GenBank
ABA41501.1	GenBank
ABA41502.1	GenBank
ABA41503.1	GenBank
ABA41504.1	GenBank
ABA41505.1	GenBank
ABA41506.1	GenBank
ABA41507.1	GenBank
ABA41526.1	GenBank
ABA41508.1	GenBank
ABA41509.1	GenBank
ABA41510.1	GenBank
ABA41511.1	GenBank
ABA41512.1	GenBank
ABA41513.1	GenBank
ABA41514.1	GenBank
ABA41515.1	GenBank
ABA41516.1	GenBank
ABA41517.1	GenBank
ABA41518.1	GenBank
ABA41519.1	GenBank
ABA41520.1	GenBank
ABA41521.1	GenBank
ABA41522.1	GenBank
ABA41523.1	GenBank
ABC67260.1	GenBank
ABC67261.1	GenBank
ABC67262.1	GenBank
ABC67263.1	GenBank
ABC67264.1	GenBank
ABC67265.1	GenBank
ABC67266.1	GenBank
ABC67267.1	GenBank
ABC67268.1	GenBank
ABC67269.1	GenBank
ABC67270.1	GenBank
ABC67271.1	GenBank
ABC67272.1	GenBank
ABC67273.1	GenBank
ABC67274.1	GenBank
ABC67275.1	GenBank
ABC67276.1	GenBank
ABC67277.1	GenBank
ABC67278.1	GenBank
ABC67279.1	GenBank
ABC67280.1	GenBank
ABC67281.1	GenBank
SGR_5914	Not in NCBI
SGR_5915	Not in NCBI
SGR_5916	Not in NCBI
SGR_5917	Not in NCBI
SGR_5918	Not in NCBI
SGR_5919	Not in NCBI
SGR_5920	Not in NCBI
SGR_5921	Not in NCBI
SGR_5922	Not in NCBI
SGR_5923	Not in NCBI
SGR_5924	Not in NCBI
SGR_5925	Not in NCBI
SGR_5926	Not in NCBI
SGR_5927	Not in NCBI
SGR_5928	Not in NCBI
SGR_5929	Not in NCBI
SGR_5930	Not in NCBI
SGR_5931	Not in NCBI
SGR_5932	Not in NCBI
SGR_5933	Not in NCBI
SGR_5934	Not in NCBI
SGR_5935	Not in NCBI
SGR_5936	Not in NCBI
SGR_5937	Not in NCBI
SGR_5938	Not in NCBI
SGR_5939	Not in NCBI
SGR_5940	Not in NCBI
PA3540	Not in NCBI
PA3541	Not in NCBI
PA3542	Not in NCBI
PA3543	Not in NCBI
PA3544	Not in NCBI
PA3545	Not in NCBI
PA3546	Not in NCBI
PA3547	Not in NCBI
PA3548	Not in NCBI
PA3549	Not in NCBI
PA3550	Not in NCBI
PA3551	Not in NCBI
ACK77741.1	GenBank
ACK77745.1	GenBank
ACK77746.1	GenBank
ACK77750.1	GenBank
ACK77751.1	GenBank
ACK77752.1	GenBank
ACK77753.1	GenBank
ACK77754.1	GenBank
ACK77755.1	GenBank
ACK77756.1	GenBank
ACK77757.1	GenBank
ACK77758.1	GenBank
ACK77759.1	GenBank
ACK77760.1	GenBank
ACK77761.1	GenBank
ACK77762.1	GenBank
ACK77763.1	GenBank
ACK77764.1	GenBank
ACK77765.1	GenBank
ACK77766.1	GenBank
ACK77767.1	GenBank
ACK77768.1	GenBank
ACK77769.1	GenBank
BAF46977.1	GenBank
BAF46978.1	GenBank
BAF46979.1	GenBank
BAF46980.1	GenBank
BAF46981.1	GenBank
BAF46982.1	GenBank
BAF46983.1	GenBank
BAF46984.1	GenBank
BAF46985.1	GenBank
BAF46986.1	GenBank
BAF46987.1	GenBank
BAF46988.1	GenBank
BAF46989.1	GenBank
BAF46990.1	GenBank
BAF46991.1	GenBank
BAF46992.1	GenBank
BAF46993.1	GenBank
BAF46994.1	GenBank
BAF46995.1	GenBank
BAF46996.1	GenBank
BAF46997.1	GenBank
BAF46998.1	GenBank
BAF46999.1	GenBank
BAF47000.1	GenBank
BAF47001.1	GenBank
BAF47002.1	GenBank
BAF47003.1	GenBank
BAF47004.1	GenBank
BAF47005.1	GenBank
BAF47006.1	GenBank
BAF47007.1	GenBank
BAF47008.1	GenBank
BAF47009.1	GenBank
BAF47010.1	GenBank
BAF47011.1	GenBank
BAF47012.1	GenBank
BAF47013.1	GenBank
BAF47014.1	GenBank
BAF47015.1	GenBank
BAF47016.1	GenBank
BAF47017.1	GenBank
BAF47018.1	GenBank
BAF47019.1	GenBank
BAF47020.1	GenBank
BAF47021.1	GenBank
BAF47022.1	GenBank
BAF47023.1	GenBank
BAF47024.1	GenBank
BAF47025.1	GenBank
BAF47026.1	GenBank
BAF47027.1	GenBank
BAF47028.1	GenBank
BAF47029.1	GenBank
BAF47030.1	GenBank
BAF47031.1	GenBank
BAF47032.1	GenBank
BAF47033.1	GenBank
BAF47034.1	GenBank
BAF47035.1	GenBank
BAF47036.1	GenBank
BAF47037.1	GenBank
BAF47038.1	GenBank
BAF47039.1	GenBank
BAF47040.1	GenBank
BAF47041.1	GenBank
BAF47042.1	GenBank
BAF47043.1	GenBank
BAF47044.1	GenBank
BAF47045.1	GenBank
BAF47046.1	GenBank
BAF47047.1	GenBank
BAF47048.1	GenBank
BAF47049.1	GenBank
BAF47050.1	GenBank
BAF47051.1	GenBank
BAF47052.1	GenBank
BAF47053.1	GenBank
BAF47054.1	GenBank
BAF47055.1	GenBank
BAF47056.1	GenBank
BAF47057.1	GenBank
BAF47058.1	GenBank
BAF47059.1	GenBank
BAF47060.1	GenBank
BAF47061.1	GenBank
BAF47062.1	GenBank
BAF47063.1	GenBank
BAF47064.1	GenBank
BAF47065.1	GenBank
BAF47066.1	GenBank
BAF47067.1	GenBank
BAF47068.1	GenBank
BAF47069.1	GenBank
BAF47070.1	GenBank
BAF47071.1	GenBank
BAF47072.1	GenBank
AAC67247.1	GenBank
AAC67248.1	GenBank
AAC67249.1	GenBank
AAC67250.2	GenBank
AAC67251.2	GenBank
AAC67252.2	GenBank
AAC67254.1	GenBank
AAC67255.1	GenBank
AAC67256.1	GenBank
AAC67257.1	GenBank
AAF67272.1	GenBank
AAF67273.1	GenBank
AAF67274.1	GenBank
AAF67275.1	GenBank
AAF67276.1	GenBank
AAF67271.1	GenBank
